employee_count,total_funding_usd,employee_growth_pct,active_job_openings,glassdoor_reviews_count,layoff_flag,ai_roles_focus,tier2_expansion,funding_ordinal,hiring_pressure,log_funding,funding_per_empl,startup_age,review_density,growth_x_ai,wlb_rating,culture_rating,growth_opportunity_rating,salary_rating,overall_employee_rating,remote_On-site,remote_Remote,sec_AgriTech,sec_Climate Tech,sec_D2C,sec_DeepTech,sec_DevTools,sec_EdTech,sec_FinTech,sec_HR Tech,sec_HealthTech,sec_Logistics,sec_Robotics,sec_SaaS,sec_Semiconductor,sec_SpaceTech,city_Bengaluru,city_Chennai,city_Delhi,city_Gurugram,city_Hyderabad,city_Indore,city_Jaipur,city_Kochi,city_Mumbai,city_Nagpur,city_Noida,city_Other,city_Pune,city_Surat,role_ai,role_architect,role_backend,role_designer,role_embedded,role_embedded sw,role_eng,role_eng systems,role_engineer,role_growth,role_hardware,role_hardware eng,role_lead,role_manager,role_ml,role_ml eng,role_ops,role_pm,role_pm ops,role_product,role_product designer,role_robotics,role_robotics eng,role_sales,role_scientist,role_sw,role_swe,role_swe pm,role_systems,role_systems eng
-1.3449743806621872,0.2579695287360193,-0.5196593346430793,-0.8657459898031269,-1.2524193724803834,0.0,-0.671847311425279,-0.6453143380561521,-0.6670225199430577,2.4587809840600685,0.612249409473609,1.214104305655831,-1.157559575034107,-0.11213920744014097,-0.669494529497539,-0.40287978930488355,0.6279553656234098,1.6263206132838741,0.22206577309714193,0.6309262265329377,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.6942269636049904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40944449513431863,0.0,0.0,0.40944449513431863,0.42750360678268107
-1.1103145790565379,0.898871364565505,-1.0591603165080825,-0.7491393509987458,-0.17202309601882385,0.0,1.4884334327074509,-0.6453143380561521,0.7628221101599598,0.7996953847324417,0.7209440408908658,0.38838626884396826,-0.445653317325554,0.08916489945380758,-0.5325657634474316,0.4295164695895019,0.4197473531488049,1.0431312946307987,0.8470163540459474,0.6309262265329377,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5127178137502449,0.0,0.0,0.4951769370799742,0.0,0.0,0.7013702620208989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9799480226089549,0.9511898817760753,-1.2190124592828984,-0.8074426704009364,0.06806496541707827,0.0,1.4884334327074509,1.549632390025998,0.7628221101599598,-0.1483535291690592,0.7277351941345772,0.19346274902428673,0.26625294038299885,0.04163476310384749,-0.7317348777021332,0.8457145990366951,0.2115393406741982,0.8487348550797746,0.6386994937296795,0.6309262265329377,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.4617470734039319,0.0,0.42711163998713836,0.4422414088443691,0.4617470734039319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4422414088443691,0.0,0.0,0.0,0.0
-1.240681135504121,-0.47448971221196434,-1.3189200485171582,-0.9823526286075079,-0.8922872803265303,0.0,-0.671847311425279,1.549632390025998,-0.6670225199430577,0.05747287977008251,0.29026762512161597,0.5712924092806352,0.26625294038299885,-0.04294092069534617,-1.1674173151342933,0.4295164695895019,0.003331328199593323,0.26554553642670076,-0.6112016681679323,0.005834192319327308,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.5194057156358276,0.0,0.0,0.0,0.0,0.0,0.0,0.5629547920447414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428838189585238,0.0,0.0,0.0,0.0,0.0
-1.1711523053987434,0.4018454510650875,-0.9392712094269707,-0.6908360315965554,-1.0123313110444814,0.0,-0.671847311425279,1.549632390025998,-0.6670225199430577,1.65834494929674,0.6420816349624539,0.4974995808515701,-0.8016064461798305,-0.15058270007613808,-0.9309039919568349,0.013318340142308704,0.4197473531488049,0.8487348550797746,-0.19456794753539475,0.2141982037238641,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.8072935068738532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5901501450981064,0.0,0.0,0.0,0.0,0.0,0.0
-1.066859060240677,-0.4090915656987515,-1.1590679057423425,-0.7491393509987458,-0.7722432496085792,0.0,1.4884334327074509,1.549632390025998,0.04789979510845105,0.5377345006280796,0.3498498948503745,0.21968182303812725,-0.08970018847127759,-0.13264240351267276,-0.6570464598566201,0.4295164695895019,0.6279553656234098,1.2375277341818245,-0.40288480785166353,0.4225622151284,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.3741947266719716,0.39069909888237525,0.5118781646635034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39069909888237525,0.39069909888237525,0.0,0.0,0.3741947266719716,0.0,0.0,0.0,0.0
-1.3710476919517038,-0.016702686619474556,-0.4197517454088195,-0.9240493092053174,-1.2524193724803834,0.0,-0.671847311425279,1.549632390025998,-0.6670225199430577,2.2666763357168693,0.5396243038901068,1.3797884501761877,-1.157559575034107,-0.07523345450958371,-0.6072541812929446,-0.40287978930488355,0.2115393406741982,1.0431312946307987,0.013748912780874065,0.2141982037238641,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.608632012177624,0.0,0.0,0.0,0.46454800209163705,0.46454800209163705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4449240173984243,0.0,0.0,0.0,0.0,0.0,0.0
-1.1103145790565379,0.24488989943337675,0.5793241469337791,-0.3993194345856028,-1.1323753417624323,0.0,-0.671847311425279,1.549632390025998,-0.6670225199430577,2.895382457567338,0.6093116069520906,0.35808412457218713,-1.5135127038883833,-0.2239748223812235,0.015149300752998234,-0.19478072458128698,0.003331328199593323,0.8487348550797746,0.22206577309714193,0.2141982037238641,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5839747331860093,0.5452659609341751,0.0,0.0,0.0,0.0,0.0,0.6013805308179336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.3971210032412205,-0.5268082294225346,-0.819382102345859,-0.9823526286075079,-1.3724634031983345,0.0,-0.671847311425279,-0.6453143380561521,-0.6670225199430577,2.022179510552798,0.22603098117528075,1.4271347130914114,-1.157559575034107,-0.1261186593077763,-0.8562155741113219,-0.6109788540284802,0.8361633780980164,1.4319241737328485,-0.19456794753539475,0.4225622151284,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.6890392373247385,0.4243090150827383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40638485314536044,0.4243090150827383
-0.76267042852965,-0.21289712615911305,-1.0591603165080825,-0.10780283757465026,-0.05197906530087279,0.0,-0.671847311425279,1.549632390025998,0.04789979510845105,1.7004731616527042,0.4657527910113526,-0.03757135810891915,-0.8016064461798305,-0.1024271671952575,-1.005592409802348,-0.40287978930488355,-0.20487668427501246,0.07114909687567499,-0.8195185284842011,-0.41089383048974537,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7309161056074603,0.682467322707559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8930369849772329,-0.1474989796459002,-0.5796038881836353,-0.6325327121943648,-0.532155188172677,0.0,-0.671847311425279,1.549632390025998,-0.6670225199430577,0.2976036901990813,0.4934086886005933,0.05954813808111803,-0.445653317325554,-0.15058270007613808,-0.7068387384202955,0.2214174048659053,0.4197473531488049,0.4599419759777248,-0.40288480785166353,0.005834192319327308,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6147202976394671,0.0,0.0,0.576506553751753,0.5382928098640387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8495814661613719,-0.016702686619474556,0.3395459327715555,-0.5159260733899839,-0.29206712673677493,0.0,-0.671847311425279,-0.6453143380561521,-0.6670225199430577,0.5942358677878443,0.5396243038901068,0.03310291033038293,-0.8016064461798305,-0.11575741851176422,-0.13422753493802805,0.4295164695895019,0.8361633780980164,0.8487348550797746,0.22206577309714193,0.6309262265329377,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.3487656269807406,0.0,0.0,0.2917601025447989,0.0,0.0,0.3611201095739208,0.37704780784502573,0.37704780784502573,0.3386712797029172,0.0,0.0,0.0,0.0,0.0,0.0,0.3487656269807406,0.37704780784502573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9017280887404051,-0.6706841517516028,-0.27988112048085567,-0.6908360315965554,-1.2524193724803834,0.0,1.4884334327074509,1.549632390025998,0.04789979510845105,0.08786918488767742,-2.65506202761003,-0.5280160646053691,-1.157559575034107,-0.31068281497794886,0.4383836685442394,0.8457145990366951,0.8361633780980164,0.8487348550797746,0.8470163540459474,0.8392902379374736,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44676623665432236,0.4476599672441495,0.4476599672441495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44632005440785993,0.4476599672441495,0.0,0.0
-0.21513089144980133,0.1140936064069511,-0.5596223703367833,0.06710712063192126,0.18810899613502932,0.0,1.4884334327074509,-0.6453143380561521,-0.6670225199430577,0.45262484629881433,0.5773852126220583,-0.2225802110100613,0.26625294038299885,-0.2016784814277798,0.08983771859851138,-0.8190779187520768,-0.8295007216988289,-0.9008331008794478,-0.8195185284842011,-0.827621853298819,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44676623665432236,0.4476599672441495,0.4476599672441495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44632005440785993,0.4476599672441495,0.0,0.0
-1.1798434091619154,-0.3436934191855387,-0.9392712094269707,-0.8074426704009364,-0.8922872803265303,0.0,-0.671847311425279,-0.6453143380561521,0.7628221101599598,0.9260311302579496,0.39606549978431316,0.441172228131355,-1.157559575034107,-0.09905206101086536,-0.9309039919568349,0.6376155343130976,0.6279553656234098,0.6543384155287506,0.6386994937296795,0.6309262265329377,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44676623665432236,0.4476599672441495,0.4476599672441495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44632005440785993,0.4476599672441495,0.0,0.0
-0.5975394570293782,-0.1474989796459002,1.338621825114154,-0.22440947637903128,-0.05197906530087279,0.0,-0.671847311425279,1.549632390025998,0.7628221101599598,0.6893960651095523,0.4934086886005933,-0.11569030833415007,0.6222060692372753,-0.15530383075073423,0.48817594710791484,-0.8190779187520768,-0.8295007216988289,-0.9008331008794478,-0.8195185284842011,-0.827621853298819,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44676623665432236,0.4476599672441495,0.4476599672441495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44632005440785993,0.4476599672441495,0.0,0.0
-0.39764407047641753,0.1140936064069511,0.7391762897085948,-0.16610615697684078,-0.412111157454726,0.0,1.4884334327074509,1.549632390025998,0.7628221101599598,0.3203898254952634,0.5773852126220583,-0.17576157651734992,0.6222060692372753,-0.2468317363837805,1.7080867719179627,0.6376155343130976,0.6279553656234098,0.6543384155287506,0.6386994937296795,0.6309262265329377,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44676623665432236,0.4476599672441495,0.4476599672441495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44632005440785993,0.4476599672441495,0.0,0.0
-1.3102099656094985,0.5064824854862281,0.9789545038708185,-0.8657459898031269,0.18810899613502932,0.0,-0.671847311425279,-0.6453143380561521,0.7628221101599598,1.8584539579875718,0.6613617423966222,1.0192524856161698,0.26625294038299885,0.6567306452798014,0.2641106935713754,-0.6109788540284802,-0.6212927092242231,-0.5120402217773988,-0.6112016681679323,-0.6192578418942822,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44676623665432236,0.4476599672441495,0.4476599672441495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44632005440785993,0.4476599672441495,0.0,0.0
-0.39764407047641753,0.1140936064069511,1.1188251287987823,-0.10780283757465026,-1.1323753417624323,0.0,-0.671847311425279,1.549632390025998,0.7628221101599598,0.46061219654869306,0.5773852126220583,-0.17576157651734992,-0.8016064461798305,-0.3411165066443282,0.3512471810578074,-1.0271769834756734,-1.0377087341734348,-1.0952295404304726,-1.027835388800469,-1.0359858647033557,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44676623665432236,0.4476599672441495,0.4476599672441495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44632005440785993,0.4476599672441495,0.0,0.0
-0.47586400434496734,-0.47448971221196434,-0.12002897770603989,0.3003203982406833,-0.29206712673677493,0.0,1.4884334327074509,-0.6453143380561521,0.7628221101599598,1.7083722014694478,0.29026762512161597,-0.18448216651599275,-0.8016064461798305,-0.21785881218913303,0.6375527827989411,1.0538136637602908,1.0443713905726213,1.0431312946307987,1.0553332143622172,1.0476542493420113,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44676623665432236,0.4476599672441495,0.4476599672441495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44632005440785993,0.4476599672441495,0.0,0.0
-0.9278014000299217,0.5064824854862281,-0.3797887097151155,-0.3410161151834123,0.3081530268529804,0.0,1.4884334327074509,1.549632390025998,-0.6670225199430577,1.7004731616527042,0.6613617423966222,0.12346543022475254,0.6222060692372753,0.061868180280688106,0.3139029721350508,-0.40287978930488355,-0.4130846967496183,-0.31764378222637396,-0.40288480785166353,-0.41089383048974537,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44676623665432236,0.4476599672441495,0.4476599672441495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44632005440785993,0.4476599672441495,0.0,0.0
-1.023403541424816,-0.47448971221196434,-1.2190124592828984,-0.8657459898031269,-0.8922872803265303,0.0,1.4884334327074509,-0.6453143380561521,0.04789979510845105,-0.27501593467006924,0.29026762512161597,0.14848145778601818,-0.8016064461798305,-0.18784331601564297,-0.7317348777021332,-1.0271769834756734,-1.0377087341734348,-1.0952295404304726,-1.027835388800469,-1.0359858647033557,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44676623665432236,0.4476599672441495,0.4476599672441495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44632005440785993,0.4476599672441495,0.0,0.0
-0.2933508253183511,-0.6706841517516028,-1.0591603165080825,-0.5159260733899839,-0.8922872803265303,0.0,-0.671847311425279,-0.6453143380561521,0.04789979510845105,-0.6677544000490407,-2.65506202761003,-0.5280160646053691,0.26625294038299885,-0.3185472215931456,-1.005592409802348,0.6376155343130976,0.6279553656234098,0.6543384155287506,0.6386994937296795,0.6309262265329377,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44676623665432236,0.4476599672441495,0.4476599672441495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44632005440785993,0.4476599672441495,0.0,0.0
